Position,Track Name,Artist,Streams,date,region,spotify_id
194,Supermarket Flowers,Ed Sheeran,1206280,2017-03-31--2017-04-07,us,4VuS959DSpr82t3qBqCrWG
195,One Night,Lil Yachty,1202106,2017-03-31--2017-04-07,us,40yJGQyEaBbIkXpwMFkXip
196,Barcelona,Ed Sheeran,1201571,2017-03-31--2017-04-07,us,3Lfiu5sZ4M4B6JaKMBc0FU
197,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1200134,2017-03-31--2017-04-07,us,6DNtNfH8hXkqOX1sjqmI7p
198,TG4M,Zara Larsson,1193311,2017-03-31--2017-04-07,us,4uoumbAMEMaKdtiv763jKz
199,Some Way,NAV,1189650,2017-03-31--2017-04-07,us,7zxRMhXxJMQCeDDg0rKAVo
200,Wet Dreamz,J. Cole,1182530,2017-03-31--2017-04-07,us,6Ius4TC0L3cN74HT7ENE6e
1,HUMBLE.,Kendrick Lamar,14685844,2017-04-07--2017-04-14,us,7KXjTSCq5nL1LoYtL7XAwS
2,Mask Off,Future,12264148,2017-04-07--2017-04-14,us,3rOSwuTsUlJp0Pu0MkN8r8
3,XO TOUR Llif3,Lil Uzi Vert,9921971,2017-04-07--2017-04-14,us,2eMwDehkIC1j68U6FA3Eiq
4,Passionfruit,Drake,9384660,2017-04-07--2017-04-14,us,7hDc8b7IXETo14hHIHdnhd
5,Shape of You,Ed Sheeran,8468722,2017-04-07--2017-04-14,us,7qiZfU4dY1lWllzX7mPBI3
6,iSpy (feat. Lil Yachty),KYLE,8301237,2017-04-07--2017-04-14,us,2EEeOnHehOozLq4aS0n6SL
7,That's What I Like,Bruno Mars,8188089,2017-04-07--2017-04-14,us,0KKkJNfGyhkQ5aFogxQAPU
8,Something Just Like This,The Chainsmokers,7781762,2017-04-07--2017-04-14,us,6RUKPb4LETWmmr3iAEQktW
9,Portland,Drake,7264960,2017-04-07--2017-04-14,us,2bjwRfXMk4uRgOD9IBYl9h
10,Tunnel Vision,Kodak Black,7060393,2017-04-07--2017-04-14,us,4Q3N4Ct4zCuIHuZ65E3BD4
11,Location,Khalid,6435681,2017-04-07--2017-04-14,us,152lZdxL1OR0ZMW6KquMif
12,Congratulations,Post Malone,6429985,2017-04-07--2017-04-14,us,3a1lNhkSLSkpJE4MSHpDu9
13,Stay (with Alessia Cara),Zedd,6394192,2017-04-07--2017-04-14,us,0dA2Mk56wEzDgegdC6R17g
14,Paris,The Chainsmokers,6069980,2017-04-07--2017-04-14,us,72jbDTw1piOOj770jWNeaG
15,It Ain't Me (with Selena Gomez),Kygo,5904205,2017-04-07--2017-04-14,us,3eR23VReFzcdmS7TYCrhCe
16,Sign of the Times,Harry Styles,5627296,2017-04-07--2017-04-14,us,5Ohxk2dO5COHF1krpoPigN
17,Slide (feat. Frank Ocean & Migos),Calvin Harris,5600663,2017-04-07--2017-04-14,us,7tr2za8SQg2CI8EDgrdtNl
18,The One,The Chainsmokers,5264602,2017-04-07--2017-04-14,us,0wfbD5rAksdXUzRvMfM3x5
19,Issues,Julia Michaels,5229713,2017-04-07--2017-04-14,us,1sXUWdKx03aP9Gmzft58rt
20,Bounce Back,Big Sean,5107764,2017-04-07--2017-04-14,us,0SGkqnVQo9KPytSri1H6cF
21,Bad and Boujee (feat. Lil Uzi Vert),Migos,4851220,2017-04-07--2017-04-14,us,4Km5HrUvYTaSUfiSGPJeQR
22,Body Like A Back Road,Sam Hunt,4799337,2017-04-07--2017-04-14,us,7mldq42yDuxiUNn08nvzHO
23,Gyalchester,Drake,4787933,2017-04-07--2017-04-14,us,6UjfByV1lDLW0SOVQA4NAi
24,T-Shirt,Migos,4618691,2017-04-07--2017-04-14,us,7KOlJ92bu51cltsD9KU5I7
25,Fake Love,Drake,4544467,2017-04-07--2017-04-14,us,343YBumqHu19cGoGARUTsd
26,Selfish (feat. Rihanna),Future,4449591,2017-04-07--2017-04-14,us,2Ce5IyMlVRVvN997ZJjJJA
27,Swang,Rae Sremmurd,4406864,2017-04-07--2017-04-14,us,6mapJIPnQ23RTAevUoE0DL
28,Look At Me!,XXXTENTACION,4391446,2017-04-07--2017-04-14,us,4ARPvK8DHLwt4oX65ZAFMw
29,Now Or Never,Halsey,4079102,2017-04-07--2017-04-14,us,0Nhu3zSYbEz32IYiobV75e
30,goosebumps,Travis Scott,3991689,2017-04-07--2017-04-14,us,6gBFPUFcJLzWGx4lenP6h2
31,Blem,Drake,3873157,2017-04-07--2017-04-14,us,2XlHu0HcujBCkWMdIAvrqt
32,Free Smoke,Drake,3641594,2017-04-07--2017-04-14,us,05KOgYg8PGeJyyWBPi5ja8
33,Believer,Imagine Dragons,3613213,2017-04-07--2017-04-14,us,0CcQNd8CINkwQfe1RDtGV6
34,Break Up Every Night,The Chainsmokers,3589115,2017-04-07--2017-04-14,us,6cPyTS0Kk2sc4xQwC93kOg
35,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,3480117,2017-04-07--2017-04-14,us,6kex4EBAj0WHXDKZMEJaaF
36,Closer,The Chainsmokers,3456362,2017-04-07--2017-04-14,us,7BKLCZ1jbUBVqRi2FVlTVw
37,Galway Girl,Ed Sheeran,3406927,2017-04-07--2017-04-14,us,0afhq8XCExXpqazXczTSve
38,Rolex,Ayo & Teo,3387218,2017-04-07--2017-04-14,us,0pSBuHjILhNEo55xK1zrRt
39,Starboy,The Weeknd,3336231,2017-04-07--2017-04-14,us,5aAx2yezTd8zXrkmtKl66Z
40,Cold,Maroon 5,3300144,2017-04-07--2017-04-14,us,5NNlUMcOEOdoOIwwaWXv0k
41,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3234587,2017-04-07--2017-04-14,us,3NdDpSvN911VPGivFlV5d0
42,Everybody,Logic,3192963,2017-04-07--2017-04-14,us,7cGFbx7MP0H23iHZTZpqMM
43,Say You Won't Let Go,James Arthur,3175164,2017-04-07--2017-04-14,us,5uCax9HTNlzGybIStD3vDh
44,I Feel It Coming,The Weeknd,3123914,2017-04-07--2017-04-14,us,5GXAXm5YOmYT0kL5jHvYBt
45,Teenage Fever,Drake,3062266,2017-04-07--2017-04-14,us,6n3HGiq4v35D6eFOSwqYuo
46,Redbone,Childish Gambino,3024129,2017-04-07--2017-04-14,us,3kxfsdsCpFgN412fpnW85Y
47,Moves,Big Sean,2976931,2017-04-07--2017-04-14,us,0Fv5N0cHBsl4bzCbollCAS
48,Symphony (feat. Zara Larsson),Clean Bandit,2929679,2017-04-07--2017-04-14,us,1x5sYLZiu9r5E43kMlt9f8
49,Scared to Be Lonely,Martin Garrix,2792500,2017-04-07--2017-04-14,us,3ebXMykcMXOcLeJ9xZ17XH
50,Call On Me - Ryan Riback Extended Remix,Starley,2731607,2017-04-07--2017-04-14,us,78rIJddV4X0HkNAInEcYde
51,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,2696984,2017-04-07--2017-04-14,us,7yyRTcZmCiyzzJlNzGC9Ol
52,Caroline,Aminé,2689712,2017-04-07--2017-04-14,us,5GFDrUTLGJix84sNhjCG0g
53,Green Light,Lorde,2686083,2017-04-07--2017-04-14,us,0gbBzIqrECJOEPvQJIBFs5
54,All Night (feat. Knox Fortune),Chance the Rapper,2657976,2017-04-07--2017-04-14,us,60xaS8mYBKUW4VQQ666N0T
55,The Heart Part 4,Kendrick Lamar,2569348,2017-04-07--2017-04-14,us,1zayuwd1YLZsYDArkruHdL
56,Sacrifices,Drake,2549980,2017-04-07--2017-04-14,us,0xl1w2q4VLojeXp4JfazPL
57,Don't Say,The Chainsmokers,2529653,2017-04-07--2017-04-14,us,1pJQAHpD51J7GYaFrrFO9S
58,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,2509867,2017-04-07--2017-04-14,us,6Q2FftbUG530lCtBI74bMH
59,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,2443151,2017-04-07--2017-04-14,us,0v9Wz8o0BT8DU38R4ddjeH
60,Bloodstream,The Chainsmokers,2439797,2017-04-07--2017-04-14,us,26AuyrZGzWWiYZPSd3XBIg
61,X (feat. Future),21 Savage,2420643,2017-04-07--2017-04-14,us,6fwdbPMwP1zVStm8FybmkO
62,Get It Together,Drake,2405808,2017-04-07--2017-04-14,us,7y6c07pgjZvtHI9kuMVqk1
63,Weak,AJR,2359229,2017-04-07--2017-04-14,us,3E2Zh20GDCR9B1EYjfXWyv
64,My Type,The Chainsmokers,2358513,2017-04-07--2017-04-14,us,6V9kwssTrwkKT72imgowj9
65,Everyday,Ariana Grande,2284137,2017-04-07--2017-04-14,us,3FiE2d325mIOc4YjkSLVJR
66,One Dance,Drake,2267888,2017-04-07--2017-04-14,us,1xznGGDReH1oQq0xzbwXa3
67,Honest,The Chainsmokers,2255350,2017-04-07--2017-04-14,us,6KjbNLbRjuoa8rEq5yNA6H
68,"How Far I'll Go - From ""Moana""",Alessia Cara,2229898,2017-04-07--2017-04-14,us,5hYTyyh2odQKphUbMqc5gN
69,Last Day Alive,The Chainsmokers,2213751,2017-04-07--2017-04-14,us,6GeD5g9vZTz25Egf8kxoIY
70,Despacito (Featuring Daddy Yankee),Luis Fonsi,2205760,2017-04-07--2017-04-14,us,4aWmUDTfIPGksMNLV2rQP2
71,Black Beatles,Rae Sremmurd,2183407,2017-04-07--2017-04-14,us,6fujklziTHa8uoM5OQSfIo
72,Unforgettable,French Montana,2178451,2017-04-07--2017-04-14,us,1F2HXIJrE2Xn81OzT2zZvW
73,24K Magic,Bruno Mars,2161274,2017-04-07--2017-04-14,us,6b8Be6ljOzmkOmFslEb23P
74,Love On The Brain,Rihanna,2157372,2017-04-07--2017-04-14,us,2aksifNn5ph8igDOkPBA02
75,Do Not Disturb,Drake,2154457,2017-04-07--2017-04-14,us,2KvHC9z14GSl4YpkNMX384
76,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,2151584,2017-04-07--2017-04-14,us,1NDxZ7cFAo481dtYWdrUnR
77,Both (feat. Drake),Gucci Mane,2145701,2017-04-07--2017-04-14,us,5tFep7dXGd7vEJ668wTPux
78,Still Got Time (feat. PARTYNEXTDOOR),ZAYN,2134209,2017-04-07--2017-04-14,us,000xQL6tZNLJzIrtIgxqSl
79,DEVASTATED,Joey Bada$$,2125338,2017-04-07--2017-04-14,us,4ntsD33Pgsgk8rUyZLLiUV
80,do re mi,blackbear,2121711,2017-04-07--2017-04-14,us,3Q3myFA7q4Op95DOpHplaY
81,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2121390,2017-04-07--2017-04-14,us,5knuzwU65gJK7IF5yJsuaW
82,Castle on the Hill,Ed Sheeran,2107905,2017-04-07--2017-04-14,us,6PCUP3dWmTjcTtXY02oFdT
83,First Day Out,Tee Grizzley,2106325,2017-04-07--2017-04-14,us,3muBQDekYAg7jm6hDu6R0Z
84,KMT,Drake,2102400,2017-04-07--2017-04-14,us,2jTujnt0y344ai1rNOywgr
85,Losin Control,Russ,2094164,2017-04-07--2017-04-14,us,4cxMGhkinTocPSVVKWIw0d
86,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,2091467,2017-04-07--2017-04-14,us,0fg8CqpjdojMyXLNzM2PaJ
87,Ice Melts,Drake,2071504,2017-04-07--2017-04-14,us,7bJ4mu7MHa3rHiNyKjOoSl
88,Get Right Witcha,Migos,2041868,2017-04-07--2017-04-14,us,76Y0gxtTxN0FyDCYh5qYQj
89,Young,The Chainsmokers,2041862,2017-04-07--2017-04-14,us,1KeZgPUr54C8iz3FjqzVoz
90,It Won't Kill Ya,The Chainsmokers,2036144,2017-04-07--2017-04-14,us,5xhJmd0I15jFcEdqxfCzKk
91,Water,Ugly God,2032154,2017-04-07--2017-04-14,us,6HEIBHUirx1J0JkUD24szt
92,September Song,JP Cooper,2025995,2017-04-07--2017-04-14,us,0FuTx2s3YH1ppmtiM6l0zI
93,No Long Talk,Drake,2020212,2017-04-07--2017-04-14,us,6CfrYuD3YRDYdYvH9jNtXY
94,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,2016248,2017-04-07--2017-04-14,us,60APt5N2NRaKWf5xzJdzyC
95,You Was Right,Lil Uzi Vert,1990928,2017-04-07--2017-04-14,us,2ANLarE8yHVsLWW21nj79M
96,pick up the phone,Young Thug,1983702,2017-04-07--2017-04-14,us,20dP2DaMHIAmwWAbp7peSr
97,Slippery (feat. Gucci Mane),Migos,1974574,2017-04-07--2017-04-14,us,6p8NuHm8uCGnn2Dtbtf7zE
98,Solo Dance,Martin Jensen,1963481,2017-04-07--2017-04-14,us,6HUnnBwYZqcED1eQztxMBN
99,Wake Up Alone,The Chainsmokers,1948745,2017-04-07--2017-04-14,us,0dj1CtyRxZ4bnIT4Q20jNT
100,Madiba Riddim,Drake,1946805,2017-04-07--2017-04-14,us,76gUmNLXGQVOsGhfcshkFP
101,No Heart,21 Savage,1941930,2017-04-07--2017-04-14,us,4gmmRb6bZJffOOiww1JGTO
102,Chained To The Rhythm,Katy Perry,1918416,2017-04-07--2017-04-14,us,6520aj0B4FSKGVuKNsOCOi
103,4422,Drake,1915272,2017-04-07--2017-04-14,us,2fkeWbM6iqTw7oGHTYm2lw
104,Jorja Interlude,Drake,1871165,2017-04-07--2017-04-14,us,13e6f8t7RKXuxZ0JdaaJRG
105,Perfect,Ed Sheeran,1869848,2017-04-07--2017-04-14,us,0tgVpDi06FyKpA1z0VMD4v
106,Low Life (feat. The Weeknd),Future,1859837,2017-04-07--2017-04-14,us,7EiZI6JVHllARrX9PUvAdX
107,White Iverson,Post Malone,1854421,2017-04-07--2017-04-14,us,6eT7xZZlB2mwyzJ2sUKG6w
108,No Promises (feat. Demi Lovato),Cheat Codes,1818480,2017-04-07--2017-04-14,us,1louJpMmzEicAn7lzDalPW
109,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,1791173,2017-04-07--2017-04-14,us,5uDASfU19gDxSjW8cnCaBp
110,Don't Let Me Down (feat. Daya),The Chainsmokers,1780480,2017-04-07--2017-04-14,us,0QsvXIfqM0zZoerQfsI9lm
111,Starving,Hailee Steinfeld,1779907,2017-04-07--2017-04-14,us,1qOLh0tI7trd1zdDKxYZTe
112,Party Monster,The Weeknd,1777996,2017-04-07--2017-04-14,us,4F7A0DXBrmUAkp32uenhZt
113,Happier,Ed Sheeran,1773356,2017-04-07--2017-04-14,us,2RttW7RAu5nOAfq6YFvApB
114,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,1766520,2017-04-07--2017-04-14,us,77lGafvlU68CeHgB2pkHC9
115,Good Life (with G-Eazy & Kehlani),G-Eazy,1742997,2017-04-07--2017-04-14,us,1Eck97uRMlprKOOJN9oO1E
116,Comin Out Strong (feat. The Weeknd),Future,1737958,2017-04-07--2017-04-14,us,3mRcWCyteY2133a7xVMrYw
117,Bad Things (with Camila Cabello),Machine Gun Kelly,1731565,2017-04-07--2017-04-14,us,1PSBzsahR2AKwLJgx8ehBj
118,No Role Modelz,J. Cole,1714187,2017-04-07--2017-04-14,us,62vpWI1CHwFy7tMIcSStl8
119,Touch,Little Mix,1705456,2017-04-07--2017-04-14,us,5Ua3GXyHwiSfpNTMjq6m2z
120,From The D To The A (feat. Lil Yachty),Tee Grizzley,1692811,2017-04-07--2017-04-14,us,2NyrXRn4tancYPW6JwtTl2
121,PRBLMS,6LACK,1692297,2017-04-07--2017-04-14,us,2wf9bp4MkChojtljddWpbO
122,Down,Marian Hill,1685476,2017-04-07--2017-04-14,us,2dqLk7ezV15LEJEwUmEbXB
123,TEMPTATION,Joey Bada$$,1669009,2017-04-07--2017-04-14,us,7L9g4cPfohScjJ8mGwLQWr
124,Can't Have Everything,Drake,1653230,2017-04-07--2017-04-14,us,5f5r2N4Lp9WoULWPH9zp2W
125,No Frauds,Nicki Minaj,1640681,2017-04-07--2017-04-14,us,7KcGEssn7BnJdTgildK5y0
126,Money Longer,Lil Uzi Vert,1631180,2017-04-07--2017-04-14,us,0B8QzDH7YWih85V5SEMnyJ
127,History,Olivia Holt,1628978,2017-04-07--2017-04-14,us,0WCEaydwN65cvwaW8aqptF
128,Selfish,PnB Rock,1618864,2017-04-07--2017-04-14,us,2xbI8Vmyv3TkpTdywpPyNw
129,Lights Down Low,MAX,1609863,2017-04-07--2017-04-14,us,1sYSP7gKa5kdKIfhANfori
130,You Don't Know Me - Radio Edit,Jax Jones,1586193,2017-04-07--2017-04-14,us,00lNx0OcTJrS3MKHcB80HY
131,Heathens,Twenty One Pilots,1578891,2017-04-07--2017-04-14,us,6i0V12jOa3mr6uu4WYhUBr
132,No Flockin',Kodak Black,1578427,2017-04-07--2017-04-14,us,34oWbFBfGEElvgO0a5c9V4
133,Deja Vu,J. Cole,1570017,2017-04-07--2017-04-14,us,6I6NX6tjGsxFAsIfGzY9lJ
134,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,1568257,2017-04-07--2017-04-14,us,4ZJPwET9Jrgpkqi4Vo3Yg8
135,The Night We Met,Lord Huron,1560277,2017-04-07--2017-04-14,us,6mORGLOz79w6VsCRLWYYuK
136,Party (feat. Usher & Gucci Mane),Chris Brown,1548930,2017-04-07--2017-04-14,us,05Z7jet4VDNVgNQWcYHnrk
137,Side To Side,Ariana Grande,1541253,2017-04-07--2017-04-14,us,4pLwZjInHj3SimIyN9SnOz
138,Obsession (feat. Jon Bellion),Vice,1533302,2017-04-07--2017-04-14,us,5pvVAwQbuFoR7LkcicrKnk
139,Nothings Into Somethings,Drake,1533054,2017-04-07--2017-04-14,us,6MbH1QiphMCPTqVEVC7UYi
140,All Time Low,Jon Bellion,1529867,2017-04-07--2017-04-14,us,1CnPYaKxTVb4LWOtiGOm0m
141,Don't,Bryson Tiller,1526350,2017-04-07--2017-04-14,us,3pXF1nA74528Edde4of9CC
142,Go Flex,Post Malone,1491359,2017-04-07--2017-04-14,us,5yuShbu70mtHXY0yLzCQLQ
143,Dive,Ed Sheeran,1486524,2017-04-07--2017-04-14,us,51ChrwmUPDJvedPQnIU8Ls
144,No Favors,Big Sean,1486410,2017-04-07--2017-04-14,us,1MksGqIztTT6M9R1ErKVs8
145,Glow,Drake,1485335,2017-04-07--2017-04-14,us,28irpKCCK9nn9DZSik2zEx
146,Everyday We Lit (feat. PnB Rock),YFN Lucci,1479032,2017-04-07--2017-04-14,us,4PzovBqgnSHKd8opsP7IVM
147,Controlla,Drake,1476619,2017-04-07--2017-04-14,us,6F609ICg9Spjrw1epsAnpa
148,Conscience (feat. Future),Kodak Black,1467198,2017-04-07--2017-04-14,us,16dXg2YuFOxwDC3cTf5jde
149,Let Me Love You,DJ Snake,1466961,2017-04-07--2017-04-14,us,4pdPtRcBmOSQDlJ3Fk945m
150,Hurricane,Luke Combs,1461500,2017-04-07--2017-04-14,us,6xHI9KjUjYT0FPtGO8Mxa1
151,In the Name of Love,Martin Garrix,1461410,2017-04-07--2017-04-14,us,04DwTuZ2VBdJCCC5TROn7L
152,Too Many Years,Kodak Black,1460685,2017-04-07--2017-04-14,us,0BU7nIcCZxYSE0hYcc5oZz
153,beibs in the trap,Travis Scott,1458464,2017-04-07--2017-04-14,us,0ESJlaM8CE1jRWaNtwSNj8
154,Saved,Khalid,1447197,2017-04-07--2017-04-14,us,248OFOZef6ShXv6DGgbnxU
155,Exchange,Bryson Tiller,1437481,2017-04-07--2017-04-14,us,43PuMrRfbyyuz4QpZ3oAwN
156,Up,Desiigner,1431908,2017-04-07--2017-04-14,us,5YYjsDIxJKpVgNLkPpBmRA
157,m.A.A.d city,Kendrick Lamar,1412870,2017-04-07--2017-04-14,us,439TlnnznSiBbQbgXiBqAd
158,Needed Me,Rihanna,1404645,2017-04-07--2017-04-14,us,1Tt4sE4pXi57mTD1GCzsqm
159,Rent Money,Future,1398903,2017-04-07--2017-04-14,us,4Zxdw0Hno7YDu0IzvY76Qo
160,Chanel,Frank Ocean,1398017,2017-04-07--2017-04-14,us,6Nle9hKrkL1wQpwNfEkxjh
161,Come and See Me (feat. Drake),PARTYNEXTDOOR,1391354,2017-04-07--2017-04-14,us,1wZqJM5FGDEl3FjHDxDyQd
162,Panda,Desiigner,1382612,2017-04-07--2017-04-14,us,5OOkp4U9P9oL23maHFHL1h
163,Dirt On My Boots,Jon Pardi,1378532,2017-04-07--2017-04-14,us,7f08qp3HROTkfrtNpiYGGo
164,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1369838,2017-04-07--2017-04-14,us,6JV2JOEocMgcZxYSZelKcc
165,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,1355482,2017-04-07--2017-04-14,us,3IHZc2GclRu5nJpTqty7MY
166,Lose You,Drake,1353208,2017-04-07--2017-04-14,us,2Na0z2gfN67Rzf0vp74Wi3
167,Mercy,Shawn Mendes,1352699,2017-04-07--2017-04-14,us,4TZy1wLyHec06pwgFYDh1a
168,Ride,Twenty One Pilots,1352642,2017-04-07--2017-04-14,us,2Z8WuEywRWYTKe1NybPQEW
169,Kelly Price (feat. Travis Scott),Migos,1348145,2017-04-07--2017-04-14,us,204U3zjm9kkzX25Pr4Rdld
170,Too Good,Drake,1347873,2017-04-07--2017-04-14,us,11KJSRSgaDxqydKYiD2Jew
171,May We All,Florida Georgia Line,1347545,2017-04-07--2017-04-14,us,498ZVInMGDkmmNVpSWqHiZ
172,Jumpman,Drake,1345062,2017-04-07--2017-04-14,us,27GmP9AWRs744SzKcpJsTZ
173,ROCKABYE BABY (feat. ScHoolboy Q),Joey Bada$$,1339501,2017-04-07--2017-04-14,us,31mqc7EKPsJf3pe6H5jEfC
174,Patty Cake,Kodak Black,1336996,2017-04-07--2017-04-14,us,0bXFIF7iL17TYLyx8JHziM
175,Hometown Girl,Josh Turner,1319533,2017-04-07--2017-04-14,us,5C6uh95eAL0RBTSGXKQwvk
176,In Case You Didn't Know,Brett Young,1318598,2017-04-07--2017-04-14,us,10M2Ex445zw585Ducldzkw
177,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1315932,2017-04-07--2017-04-14,us,4dASQiO1Eoo3RJvt74FtXB
178,The Other,Lauv,1314668,2017-04-07--2017-04-14,us,1lntL1cI2UIWlxjL5QiN8g
179,Since Way Back,Drake,1311680,2017-04-07--2017-04-14,us,5JUu0unA8VwhTZ9LkMWUVI
180,Young Dumb & Broke,Khalid,1311221,2017-04-07--2017-04-14,us,5Z3GHaZ6ec9bsiI5BenrbY
181,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,1307199,2017-04-07--2017-04-14,us,3A2OHirUAlQp2x73BJlEDA
182,There He Go,Kodak Black,1296774,2017-04-07--2017-04-14,us,6canmpFnLHVUzvVWAodifz
183,Don't Wanna Know,Maroon 5,1293420,2017-04-07--2017-04-14,us,5MFzQMkrl1FOOng9tq6R9r
184,Running Back (feat. Lil Wayne),Wale,1291795,2017-04-07--2017-04-14,us,2h3i5tGUl6hMu572umjcGo
185,How Far I'll Go,Auli'i Cravalho,1291053,2017-04-07--2017-04-14,us,6mb6lVLNrcUgLnEN8QnDJd
186,Skateboard P (feat. Big Sean),MadeinTYO,1286143,2017-04-07--2017-04-14,us,07pJdL0L9XDGW0HBj0rIS2
187,Scars To Your Beautiful,Alessia Cara,1270772,2017-04-07--2017-04-14,us,0prNGof3XqfTvNDxHonvdK
188,TG4M,Zara Larsson,1269980,2017-04-07--2017-04-14,us,4uoumbAMEMaKdtiv763jKz
189,Skepta Interlude,Drake,1255021,2017-04-07--2017-04-14,us,2dfqS3MRtbLZSZA1IL8xY5
190,Draco,Future,1253332,2017-04-07--2017-04-14,us,67dyMPOUsbZ9Yg06PnfAAh
191,Want Her,Mustard,1246632,2017-04-07--2017-04-14,us,3sdDgcU2XvO8EwkUsIe7VW
192,What They Want,Russ,1242426,2017-04-07--2017-04-14,us,3pndPhlQWjuSoXhcIIdBjv
193,Antidote,Travis Scott,1235456,2017-04-07--2017-04-14,us,1wHZx0LgzFHyeIZkUydNXq
194,Erase Your Social,Lil Uzi Vert,1228833,2017-04-07--2017-04-14,us,4uhvMW7ly7tJil31YYscAN
195,Reminder,The Weeknd,1228109,2017-04-07--2017-04-14,us,37F0uwRSrdzkBiuj0D5UHI
196,Stressed Out,Twenty One Pilots,1226418,2017-04-07--2017-04-14,us,3CRDbSIZ4r5MsZ0YwxuEkn
197,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,1221528,2017-04-07--2017-04-14,us,4tCtwWceOPWzenK2HAIJSb
198,Chantaje (feat. Maluma),Shakira,1221128,2017-04-07--2017-04-14,us,6mICuAdrwEjh6Y6lroV2Kg
199,Star Of The Show,Thomas Rhett,1212888,2017-04-07--2017-04-14,us,63OQWdXMq0Pe6pRpWY5gO0
200,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1209821,2017-04-07--2017-04-14,us,6DNtNfH8hXkqOX1sjqmI7p
1,HUMBLE.,Kendrick Lamar,24035443,2017-04-14--2017-04-21,us,7KXjTSCq5nL1LoYtL7XAwS
2,DNA.,Kendrick Lamar,20066644,2017-04-14--2017-04-21,us,6HZILIRieu8S0iqY8kIKhj
3,ELEMENT.,Kendrick Lamar,14166478,2017-04-14--2017-04-21,us,1EaKU4dMbesXXd3BrLCtYG
4,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,13393440,2017-04-14--2017-04-21,us,6SwRhMLwNqEi6alNPVG00n
5,LOVE. FEAT. ZACARI.,Kendrick Lamar,11949608,2017-04-14--2017-04-21,us,6PGoSes0D9eUDeeAafB2As
6,Mask Off,Future,11196745,2017-04-14--2017-04-21,us,3rOSwuTsUlJp0Pu0MkN8r8
7,YAH.,Kendrick Lamar,11188920,2017-04-14--2017-04-21,us,4BHSjbYylfOH5WAGusDyni
8,XXX. FEAT. U2.,Kendrick Lamar,10769732,2017-04-14--2017-04-21,us,4iYRa2btalAzPZoSYfROqF
9,FEEL.,Kendrick Lamar,10324685,2017-04-14--2017-04-21,us,2LTlO3NuNVN70lp2ZbVswF
10,PRIDE.,Kendrick Lamar,9974024,2017-04-14--2017-04-21,us,6IZvVAP7VPPnsGX6bvgkqg
11,XO TOUR Llif3,Lil Uzi Vert,9758586,2017-04-14--2017-04-21,us,2eMwDehkIC1j68U6FA3Eiq
12,LUST.,Kendrick Lamar,9285163,2017-04-14--2017-04-21,us,06FCvd7rrRcF3DdvWH5Isp
13,BLOOD.,Kendrick Lamar,8389732,2017-04-14--2017-04-21,us,1n4jwRVXdkK2U34nBDUKKT
14,Passionfruit,Drake,8077607,2017-04-14--2017-04-21,us,7hDc8b7IXETo14hHIHdnhd
15,FEAR.,Kendrick Lamar,7973765,2017-04-14--2017-04-21,us,23luOrEVHMfoX0AhfbQuS6
16,iSpy (feat. Lil Yachty),KYLE,7918998,2017-04-14--2017-04-21,us,2EEeOnHehOozLq4aS0n6SL
17,Shape of You,Ed Sheeran,7744273,2017-04-14--2017-04-21,us,7qiZfU4dY1lWllzX7mPBI3
18,That's What I Like,Bruno Mars,7705976,2017-04-14--2017-04-21,us,0KKkJNfGyhkQ5aFogxQAPU
19,GOD.,Kendrick Lamar,7402754,2017-04-14--2017-04-21,us,5p3NP9mQblDsVJLdfNZJ3I
20,DUCKWORTH.,Kendrick Lamar,7203201,2017-04-14--2017-04-21,us,0y9uTzK9cNKSAEHnpeRG8C
21,Congratulations,Post Malone,6418155,2017-04-14--2017-04-21,us,3a1lNhkSLSkpJE4MSHpDu9
22,Portland,Drake,6344246,2017-04-14--2017-04-21,us,2bjwRfXMk4uRgOD9IBYl9h
23,Something Just Like This,The Chainsmokers,6334732,2017-04-14--2017-04-21,us,6RUKPb4LETWmmr3iAEQktW
