Position,Track Name,Artist,Streams,date,region,spotify_id
93,Pure Cocaine,Lil Baby,2314701,2019-04-12--2019-04-19,us,577YBGuskWkVDCxZrLRB4v
94,I Fall Apart,Post Malone,2308297,2019-04-12--2019-04-19,us,75ZvA4QfFiZvzhj2xkaWAh
95,Taste (feat. Offset),Tyga,2303754,2019-04-12--2019-04-19,us,5IaHrVsrferBYDm0bDyABy
96,Wow. - Remix,Post Malone,2287283,2019-04-12--2019-04-19,us,0fcq51a3gOI6gPvzc0YLsk
97,Psycho (feat. Ty Dolla $ign),Post Malone,2282643,2019-04-12--2019-04-19,us,3swc6WTsr7rl9DqQKQA55C
98,Freaky,Tory Lanez,2273414,2019-04-12--2019-04-19,us,0NJp8GyCOWnQh71xKSPfuV
99,ocean eyes,Billie Eilish,2268384,2019-04-12--2019-04-19,us,2uIX8YMNjGMD7441kqyyNU
100,Act Up,City Girls,2261230,2019-04-12--2019-04-19,us,3A2yGHWIzmGEIolwonU69h
101,Nonstop,Drake,2260631,2019-04-12--2019-04-19,us,0TlLq3lA83rQOYtrqBqSct
102,MIA (feat. Drake),Bad Bunny,2250934,2019-04-12--2019-04-19,us,116H0KvKr2Zl4RPuVBruDO
103,SLOW DANCING IN THE DARK,Joji,2250841,2019-04-12--2019-04-19,us,0rKtyWc8bvkriBthvHKY8d
104,Yes Indeed,Lil Baby,2245352,2019-04-12--2019-04-19,us,6vN77lE9LK6HP2DewaN6HZ
105,Con Calma,Daddy Yankee,2223247,2019-04-12--2019-04-19,us,5w9c2J52mkdntKOmRLeM2m
106,Bohemian Rhapsody - Remastered 2011,Queen,2200909,2019-04-12--2019-04-19,us,4u7EnebtmKWzUH433cf5Qv
107,Shotta Flow,NLE Choppa,2199955,2019-04-12--2019-04-19,us,4dAMdQ6g4kGmnc1MDHsg77
108,I Like It,Cardi B,2181566,2019-04-12--2019-04-19,us,58q2HKrzhC3ozto2nDdN4z
109,Who Do You Love,The Chainsmokers,2173533,2019-04-12--2019-04-19,us,7ql71hBakyMi0Lxiq3Mugs
110,Red Room,Offset,2168044,2019-04-12--2019-04-19,us,4TWflhgevIGo448fWc6mQq
111,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2145812,2019-04-12--2019-04-19,us,5JEx7HbmvHQQswJCsoo9rA
112,Nights Like This (feat. Ty Dolla $ign),Kehlani,2109603,2019-04-12--2019-04-19,us,6ZRuF2n1CQxyxxAAWsKJOy
113,Noticed,Lil Mosey,2105237,2019-04-12--2019-04-19,us,6JQvHMSaR8flFsN53ypOfP
114,Ric Flair Drip (& Metro Boomin),Offset,2104656,2019-04-12--2019-04-19,us,7sO5G9EABYOXQKNPNiE9NR
115,Youngblood,5 Seconds of Summer,2096928,2019-04-12--2019-04-19,us,2iUXsYOEPhVqEBwsqP70rE
116,Make Believe,Juice WRLD,2085918,2019-04-12--2019-04-19,us,6eiztdXRkooWsBt2xToMWI
117,All Girls Are The Same,Juice WRLD,2083968,2019-04-12--2019-04-19,us,4VXIryQMWpIdGgYR4TrjT1
118,Worth It,YK Osiris,2066409,2019-04-12--2019-04-19,us,4XiGKQqbmnMVxDzUj6j3f2
119,XO Tour Llif3,Lil Uzi Vert,2057141,2019-04-12--2019-04-19,us,7GX5flRQZVHRAGd6B4TmDO
120,Fast,Juice WRLD,2044778,2019-04-12--2019-04-19,us,6MjNilJCVKJq0LfFvo5jWJ
121,Calling My Spirit,Kodak Black,2042418,2019-04-12--2019-04-19,us,2MShy1GSSgbmGUxADNIao5
122,bellyache,Billie Eilish,2040642,2019-04-12--2019-04-19,us,51NFxnQvaosfDDutk0tams
123,Tequila,Dan + Shay,2023764,2019-04-12--2019-04-19,us,42fw0rxRO2xbesF6mJfd4Y
124,Project Dreams,Marshmello,2023394,2019-04-12--2019-04-19,us,6GSkLS2y4ZnnZsuRAj975K
125,Fuck Love (feat. Trippie Redd),XXXTENTACION,2018624,2019-04-12--2019-04-19,us,7AQim7LbvFVZJE3O8TYgf2
126,Price On My Head (feat. The Weeknd),NAV,2005602,2019-04-12--2019-04-19,us,4hqOmrCCJKyiuwDexd8c2t
127,On My Way,Alan Walker,2001890,2019-04-12--2019-04-19,us,4n7jnSxVLd8QioibtTDBDq
128,I Like Me Better,Lauv,1997814,2019-04-12--2019-04-19,us,2P91MQbaiQOfbiz9VqhqKQ
129,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1992328,2019-04-12--2019-04-19,us,4e4fqjx0Izh4svvTef1z7e
130,Young Dumb & Broke,Khalid,1963096,2019-04-12--2019-04-19,us,5Z3GHaZ6ec9bsiI5BenrbY
131,Congratulations,Post Malone,1961346,2019-04-12--2019-04-19,us,3a1lNhkSLSkpJE4MSHpDu9
132,Legacy (feat. Travis Scott & 21 Savage),Offset,1960967,2019-04-12--2019-04-19,us,7pMRoGLEJuFM2wl5pt0R99
133,God's Plan,Drake,1952330,2019-04-12--2019-04-19,us,6DCZcSspjsKoFjzjrWoCdn
134,Location,Khalid,1933415,2019-04-12--2019-04-19,us,152lZdxL1OR0ZMW6KquMif
135,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,1919881,2019-04-12--2019-04-19,us,1WSGTYKLEpKfNQYYW5Oymt
136,Right Back,Khalid,1910457,2019-04-12--2019-04-19,us,5A1w94uzc1kO1Zhe8WWxC3
137,Speechless,Dan + Shay,1905927,2019-04-12--2019-04-19,us,3GJ4hzg4lrGwU51Y3VARbF
138,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,1878723,2019-04-12--2019-04-19,us,0jAfdqv18goRTUxm3ilRjb
139,Bad Luck,Khalid,1877528,2019-04-12--2019-04-19,us,2vsuel3g4zaLYSOY0mOMbi
140,Baila Baila Baila,Ozuna,1871823,2019-04-12--2019-04-19,us,7uH27oIt4a6cIFCA8ZPcyG
141,Grinding All My Life,Nipsey Hussle,1868350,2019-04-12--2019-04-19,us,3R9j8urSPiBbapNbyuSYkE
142,NASA,Ariana Grande,1852799,2019-04-12--2019-04-19,us,4SPu0Ql902hTVXkBoNIYtq
143,Undrunk,FLETCHER,1827696,2019-04-12--2019-04-19,us,5SHhPFh68OhUmuRPymKX9d
144,Look Alive (feat. Drake),BlocBoy JB,1823292,2019-04-12--2019-04-19,us,4qKcDkK6siZ7Jp1Jb4m0aL
145,goodbye,Billie Eilish,1813009,2019-04-12--2019-04-19,us,3LgWsmilsrWXiPYQFRD0T7
146,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1809253,2019-04-12--2019-04-19,us,4w8niZpiMy6qz1mntFA5uM
147,changes,XXXTENTACION,1799264,2019-04-12--2019-04-19,us,7AFASza1mXqntmGtbxXprO
148,HUMBLE.,Kendrick Lamar,1791098,2019-04-12--2019-04-19,us,7KXjTSCq5nL1LoYtL7XAwS
149,Mine,Bazzi,1771719,2019-04-12--2019-04-19,us,7uzmGiiJyRfuViKKK3lVmR
150,HP,Maluma,1766976,2019-04-12--2019-04-19,us,31UjYv5vLsDkzchJOtUMtW
151,3 Nights,Dominic Fike,1760692,2019-04-12--2019-04-19,us,1tNJrcVe6gwLEiZCtprs1u
152,needy,Ariana Grande,1744139,2019-04-12--2019-04-19,us,1TEL6MlSSVLSdhOSddidlJ
153,Beautiful (feat. Camila Cabello),Bazzi,1738797,2019-04-12--2019-04-19,us,4VUwkH455At9kENOfzTqmF
154,This Feeling,The Chainsmokers,1728802,2019-04-12--2019-04-19,us,4NBTZtAt1F13VvlSKe6KTl
155,Girls Like You (feat. Cardi B),Maroon 5,1728411,2019-04-12--2019-04-19,us,7fa9MBXhVfQ8P8Df9OEbD8
156,goosebumps,Travis Scott,1727123,2019-04-12--2019-04-19,us,6gBFPUFcJLzWGx4lenP6h2
157,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,1723202,2019-04-12--2019-04-19,us,74lnM5V6ecvoTPV0fvptx9
158,Empty,Juice WRLD,1722421,2019-04-12--2019-04-19,us,41MCdlvXOl62B7Kv86Bb1v
159,Don't Stop Me Now - Remastered 2011,Queen,1718227,2019-04-12--2019-04-19,us,5T8EDUDqKcs6OSOwEsfqG7
160,No Role Modelz,J. Cole,1703444,2019-04-12--2019-04-19,us,62vpWI1CHwFy7tMIcSStl8
161,Best Part (feat. Daniel Caesar),H.E.R.,1670448,2019-04-12--2019-04-19,us,4OBZT9EnhYIV17t4pGw7ig
162,Nice For What,Drake,1652659,2019-04-12--2019-04-19,us,3CA9pLiwRIGtUBiMjbZmRw
163,The Middle,Zedd,1651163,2019-04-12--2019-04-19,us,09IStsImFySgyp0pIQdqAc
164,Insomnia,Daya,1650811,2019-04-12--2019-04-19,us,7hzlzoOwCZ4D3Ow5YZK4kj
165,Keanu Reeves,Logic,1641036,2019-04-12--2019-04-19,us,25F6MWrnFBCXVnpN4n76EK
166,Hundred,Khalid,1640515,2019-04-12--2019-04-19,us,0HEckRWFSknIupbGzavk5d
167,Borderline,Tame Impala,1633712,2019-04-12--2019-04-19,us,3O8X1DE9btbzy4UH9cSX9a
168,Lean Wit Me,Juice WRLD,1626428,2019-04-12--2019-04-19,us,3oDkdAySo1VQQG0ptV7uwa
169,Die Young,Roddy Ricch,1618173,2019-04-12--2019-04-19,us,3wLtYwtqvKK2ewelSVPeDK
170,Free Spirit,Khalid,1617082,2019-04-12--2019-04-19,us,2kAIpGWnlFLQh48iut6Zzq
171,Last Time That I Checc'd (feat. YG),Nipsey Hussle,1615925,2019-04-12--2019-04-19,us,39xWBHPM4E9MwzEy5gbM7p
172,YOSEMITE,Travis Scott,1614403,2019-04-12--2019-04-19,us,7lAK3oHbfEnvUQWosrMMpR
173,no tears left to cry,Ariana Grande,1602432,2019-04-12--2019-04-19,us,2qT1uLXPVPzGgFOx4jtEuo
174,Love Lies (with Normani),Khalid,1594815,2019-04-12--2019-04-19,us,45Egmo7icyopuzJN0oMEdk
175,Candy Paint,Post Malone,1589622,2019-04-12--2019-04-19,us,32lItqlMi4LBhb4k0BaSaC
176,Fine China,Future,1586844,2019-04-12--2019-04-19,us,5274I4mUMnYczyeXkGDWZN
177,In My Feelings,Drake,1578466,2019-04-12--2019-04-19,us,2G7V7zsVDxg1yRsu7Ew9RJ
178,Whiskey Glasses,Morgan Wallen,1553725,2019-04-12--2019-04-19,us,6foY66mWZN0pSRjZ408c00
179,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,1543687,2019-04-12--2019-04-19,us,1KVczjazCcCCgM3gXXUl47
180,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,1543595,2019-04-12--2019-04-19,us,51w9Jbat1pLeWINGCpnQUR
181,Make It Better (feat. Smokey Robinson),Anderson .Paak,1540968,2019-04-12--2019-04-19,us,4SBVWkRIMJ6WBCYPvr5Bwr
182,Secreto,Anuel AA,1539974,2019-04-12--2019-04-19,us,5W83ErFkO3aKAIS1WMi6u0
183,imagine,Ariana Grande,1511293,2019-04-12--2019-04-19,us,39LmTF9RgyakzSYX8txrow
184,Everybody Dies In Their Nightmares,XXXTENTACION,1504232,2019-04-12--2019-04-19,us,3GVkPk8mqxz0itaAriG1L7
185,Walk Me Home,P!nk,1503592,2019-04-12--2019-04-19,us,7DHApOHsIFo7EyfieArYGE
186,Self,Khalid,1495180,2019-04-12--2019-04-19,us,1WqLtczgKdbHFHhefOU0y7
187,I Don't Belong In This Club,Why Don't We,1493974,2019-04-12--2019-04-19,us,45ZGEdLxCZvdMX9jWlsAAx
188,Twenty One,Khalid,1490625,2019-04-12--2019-04-19,us,1NgCWYuBLfqBDA3b8MgSVU
189,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep,1488272,2019-04-12--2019-04-19,us,2v5JTeM6hSmi5wWy7jiwrI
190,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,1486344,2019-04-12--2019-04-19,us,0ZNrc4kNeQYD9koZ3KvCsy
191,Dedication (feat. Kendrick Lamar),Nipsey Hussle,1485920,2019-04-12--2019-04-19,us,6fIjnWrv46njJHLDAY2JdC
192,Thunder,Imagine Dragons,1482428,2019-04-12--2019-04-19,us,1zB4vmk8tFRmM9UULNzbLB
193,Intro,Khalid,1479719,2019-04-12--2019-04-19,us,5BfMJ6iytQnu1r7iiCYSXe
194,Believer,Imagine Dragons,1478856,2019-04-12--2019-04-19,us,0pqnGHJpmpxLKifKRmU6WP
195,Te Robaré,Nicky Jam,1469909,2019-04-12--2019-04-19,us,6v0lAdFF4haL8xjBIUjtOw
196,Falling Down - Bonus Track,Lil Peep,1461340,2019-04-12--2019-04-19,us,4jvjzW7Hm0yK4LvvE0Paz9
197,Con Altura,ROSALÍA,1457378,2019-04-12--2019-04-19,us,2qG5sZ7Si6sdK74qLxedYM
198,Lost In Japan,Shawn Mendes,1456862,2019-04-12--2019-04-19,us,79esEXlqqmq0GPz0xQSZTV
199,FEFE,6ix9ine,1452345,2019-04-12--2019-04-19,us,4QIyEq7TcTdAcxjI2AFlAK
200,Paradise,Khalid,1451183,2019-04-12--2019-04-19,us,6fOOKqQWcSy33ApU1wqkkW
1,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,13680055,2019-04-19--2019-04-26,us,6u7jPi22kF8CTQ3rb9DHE7
2,bad guy,Billie Eilish,10993700,2019-04-19--2019-04-26,us,2Fxmhks0bxGSBdJ92vM42m
3,Old Town Road,Lil Nas X,9356754,2019-04-19--2019-04-26,us,53CJANUxooaqGOtdsBTh7O
4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8159895,2019-04-19--2019-04-26,us,3KkXRkHbMCARz0aVfEt68P
5,MIDDLE CHILD,J. Cole,7128287,2019-04-19--2019-04-26,us,2JvzF1RMd7lE3KmFlsyZD8
6,Sanguine Paradise,Lil Uzi Vert,7054863,2019-04-19--2019-04-26,us,3XiNC94b4Tq1xwv70sQJGN
7,Talk (feat. Disclosure),Khalid,6805820,2019-04-19--2019-04-26,us,6TqXcAFInzjp0bODyvrWEq
8,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,6514815,2019-04-19--2019-04-26,us,1wJRveJZLSb1rjhnUHQiv6
9,Going Bad (feat. Drake),Meek Mill,5992814,2019-04-19--2019-04-26,us,2IRZnDFmlqMuOrYOLnZZyc
10,Wow.,Post Malone,5874098,2019-04-19--2019-04-26,us,6MWtB6iiXyIwun0YzU6DFP
11,Murder On My Mind,YNW Melly,5782596,2019-04-19--2019-04-26,us,7eBqSVxrzQZtK2mmgRG6lC
12,7 rings,Ariana Grande,5755995,2019-04-19--2019-04-26,us,6ocbgoVGwYJhOv1GgI9NsF
13,Boy With Luv (feat. Halsey),BTS,5695169,2019-04-19--2019-04-26,us,5KawlOMHjWeUjQtnuRs22c
14,bury a friend,Billie Eilish,5597236,2019-04-19--2019-04-26,us,4SSnFejRGlZikf02HLewEF
15,wish you were gay,Billie Eilish,5301524,2019-04-19--2019-04-26,us,3Fj47GNK2kUF0uaEDgXLaD
16,Sucker,Jonas Brothers,5290510,2019-04-19--2019-04-26,us,4y3OI86AEP6PQoDE6olYhO
17,when the party's over,Billie Eilish,5219537,2019-04-19--2019-04-26,us,43zdsphuZLzwA9k4DJhU0I
18,Pure Water (with Migos),Mustard,4990555,2019-04-19--2019-04-26,us,63cd4JkwGgYJrbOizbfmsp
19,Mixed Personalities (feat. Kanye West),YNW Melly,4733635,2019-04-19--2019-04-26,us,6vWEAOUSxohKxhp0K1BsxL
20,Robbery,Juice WRLD,4728032,2019-04-19--2019-04-26,us,6Hj9jySrnFppAI0sEMCZpJ
21,Power is Power,SZA,4693510,2019-04-19--2019-04-26,us,35RDmXJ59YYGNlv1KfTGsP
22,SOS,Avicii,4542731,2019-04-19--2019-04-26,us,6nDKrPlXdpomGBgAlO7UdP
23,Better,Khalid,4540557,2019-04-19--2019-04-26,us,6zeeWid2sgw4lap2jV61PZ
24,Envy Me,Calboy,4287342,2019-04-19--2019-04-26,us,05t7JMip6JrLuSrMV5yYjX
25,Earth,Lil Dicky,4250959,2019-04-19--2019-04-26,us,2S1LebN6AXXQqJolBxlWgO
26,Drip Too Hard (Lil Baby & Gunna),Lil Baby,4192171,2019-04-19--2019-04-26,us,78QR3Wp35dqAhFEc2qAGjE
27,Faucet Failure,Ski Mask The Slump God,4059614,2019-04-19--2019-04-26,us,1ThmUihH9dF8EV08ku5AXN
28,a lot,21 Savage,4011672,2019-04-19--2019-04-26,us,2t8yVaLvJ0RenpXUIAC52d
29,lovely,Billie Eilish,3944121,2019-04-19--2019-04-26,us,1NJcg626wLln4pGHpiV7mf
30,you should see me in a crown,Billie Eilish,3877166,2019-04-19--2019-04-26,us,3XF5xLJHOQQRbWya6hBp7d
31,SICKO MODE,Travis Scott,3835577,2019-04-19--2019-04-26,us,2xLMifQCjDGFmkHkpNLD9h
32,"break up with your girlfriend, i'm bored",Ariana Grande,3799257,2019-04-19--2019-04-26,us,4kV4N9D1iKVxx1KLvtTpjS
33,Look Back at It,A Boogie Wit da Hoodie,3766438,2019-04-19--2019-04-26,us,3Ol2xnObFdKV9pmRD2t9x8
34,Happier,Marshmello,3732484,2019-04-19--2019-04-26,us,2dpaYNEQHiRxtZbfNsse99
35,Without Me,Halsey,3679431,2019-04-19--2019-04-26,us,5p7ujcrUXASCNwRaWNHR1C
36,my strange addiction,Billie Eilish,3610622,2019-04-19--2019-04-26,us,3Tc57t9l2O8FwQZtQOvPXK
37,xanny,Billie Eilish,3579907,2019-04-19--2019-04-26,us,4QIo4oxwzzafcBWkKjDpXY
38,"thank u, next",Ariana Grande,3579610,2019-04-19--2019-04-26,us,3e9HZxeyfWwjeyPAMmWSSQ
39,Pop Out (feat. Lil Tjay),Polo G,3552123,2019-04-19--2019-04-26,us,5AjINjwKyRvQJhSe2zpPHi
40,Lucid Dreams,Juice WRLD,3537774,2019-04-19--2019-04-26,us,285pBltuF7vW8TeWk8hdRR
41,all the good girls go to hell,Billie Eilish,3531821,2019-04-19--2019-04-26,us,6IRdLKIyS4p7XNiP8r6rsx
42,Outta My Head (with John Mayer),Khalid,3466822,2019-04-19--2019-04-26,us,09oZ9eXQ2fo6YDrPzJqAoP
43,Saturday Nights,Khalid,3466633,2019-04-19--2019-04-26,us,5kfNriitmkNE8mUbZ7gbq8
44,Eastside (with Halsey & Khalid),benny blanco,3392809,2019-04-19--2019-04-26,us,7FGq80cy8juXBCD2nrqdWU
45,Here With Me,Marshmello,3344400,2019-04-19--2019-04-26,us,5icOoE6VgqFKohjWWNp0Ac
46,Thotiana,Blueface,3304912,2019-04-19--2019-04-26,us,3oh6SCCeLuXhFpEyepla6G
47,Better Now,Post Malone,3245215,2019-04-19--2019-04-26,us,7dt6x5M1jzdTEt8oCbisTK
48,Shallow,Lady Gaga,3170913,2019-04-19--2019-04-26,us,2VxeLyX666F8uXCJ0dZF8B
49,Suge,DaBaby,3160458,2019-04-19--2019-04-26,us,2gwkD6igEhQbDQegRCcdoB
50,That's a Rack,Lil Uzi Vert,3094691,2019-04-19--2019-04-26,us,4pCEIQ6wBVuaJdER5bALtO
51,Paradise,Bazzi,3062736,2019-04-19--2019-04-26,us,7njKgVl3AnLflRad38o7AG
52,Let Me Down Slowly,Alec Benjamin,2987660,2019-04-19--2019-04-26,us,2qxmye6gAegTMjLKEBoR3d
53,Mo Bamba,Sheck Wes,2987423,2019-04-19--2019-04-26,us,1xzBco0xcoJEDXktl7Jxrr
54,I,Lil Skies,2962501,2019-04-19--2019-04-26,us,4ZT9FnbFu1PaBfV3itxiqT
55,SAD!,XXXTENTACION,2945350,2019-04-19--2019-04-26,us,3ee8Jmje8o58CHK66QrVC2
56,Kill This Love,BLACKPINK,2915021,2019-04-19--2019-04-26,us,4pUCKHjJ4Ijewc37rRrvHn
57,Dancing With A Stranger (with Normani),Sam Smith,2910579,2019-04-19--2019-04-26,us,6Qs4SXO9dwPj5GKvVOv8Ki
58,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,2813849,2019-04-19--2019-04-26,us,6ya8ejoKgw906Y8LWclqrp
59,ZEZE (feat. Travis Scott & Offset),Kodak Black,2786861,2019-04-19--2019-04-26,us,0FZ4Dmg8jJJAPJnvBIzD9z
60,i love you,Billie Eilish,2722598,2019-04-19--2019-04-26,us,6CcJMwBtXByIz4zQLzFkKc
61,My Bad,Khalid,2689292,2019-04-19--2019-04-26,us,2XKFnwB6djxrJCjR3PdeRb
62,i'm so tired...,Lauv,2666216,2019-04-19--2019-04-26,us,7COXchtUOMd6uIT6HvmRaI
63,High Hopes,Panic! At The Disco,2626381,2019-04-19--2019-04-26,us,1rqqCSm0Qe4I9rUvWncaom
64,rockstar (feat. 21 Savage),Post Malone,2617169,2019-04-19--2019-04-26,us,0e7ipj03S05BNilyu5bRzt
65,Splashin,Rich The Kid,2614564,2019-04-19--2019-04-26,us,3KLo7ByvjCNyBrfz5DZ2mO
66,Moonlight,XXXTENTACION,2612836,2019-04-19--2019-04-26,us,0JP9xo3adEtGSdUEISiszL
67,MONOPOLY (with Victoria Monét),Ariana Grande,2598900,2019-04-19--2019-04-26,us,6tsOcBnaKgzK22yEiqRh8P
68,Wake Up in the Sky,Gucci Mane,2581857,2019-04-19--2019-04-26,us,2G1tXoGBaEMJ7FKGnkf6ud
69,Leave Me Alone,Flipp Dinero,2570860,2019-04-19--2019-04-26,us,14mHfNsSHN0FbLftyjrV9g
70,Sweet but Psycho,Ava Max,2551095,2019-04-19--2019-04-26,us,25sgk305KZfyuqVBQIahim
71,Please Me,Cardi B,2550727,2019-04-19--2019-04-26,us,0PG9fbaaHFHfre2gUVo7AN
72,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,2521054,2019-04-19--2019-04-26,us,3y3brCCecHC3Db18aIOnny
73,Act Up,City Girls,2499481,2019-04-19--2019-04-26,us,3A2yGHWIzmGEIolwonU69h
74,Be Alright,Dean Lewis,2482344,2019-04-19--2019-04-26,us,2H4gf1wLxvYreMj1jcaN0k
75,Armed And Dangerous,Juice WRLD,2478120,2019-04-19--2019-04-26,us,5wujBwqG7INdStqGd4tRMX
76,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,2430980,2019-04-19--2019-04-26,us,3FUXVbi9ugVUqJ3rPrfd2G
77,Beautiful Crazy,Luke Combs,2427655,2019-04-19--2019-04-26,us,2rxQMGVafnNaRaXlRMWPde
78,ilomilo,Billie Eilish,2426164,2019-04-19--2019-04-26,us,7qEKqBCD2vE5vIBsrUitpD
79,idontwannabeyouanymore,Billie Eilish,2418401,2019-04-19--2019-04-26,us,40T5GIqQ1CegGm2PTEl8Bu
80,listen before i go,Billie Eilish,2411252,2019-04-19--2019-04-26,us,0tMSssfxAL2oV8Vri0mFHE
81,Shotta Flow,NLE Choppa,2396939,2019-04-19--2019-04-26,us,4dAMdQ6g4kGmnc1MDHsg77
82,Pure Cocaine,Lil Baby,2368746,2019-04-19--2019-04-26,us,577YBGuskWkVDCxZrLRB4v
83,Jocelyn Flores,XXXTENTACION,2345066,2019-04-19--2019-04-26,us,7m9OqQk4RVRkw9JJdeAw96
84,Don't Call Me Up,Mabel,2329087,2019-04-19--2019-04-26,us,5WHTFyqSii0lmT9R21abT8
85,Freaky,Tory Lanez,2314499,2019-04-19--2019-04-26,us,0NJp8GyCOWnQh71xKSPfuV
86,Taste (feat. Offset),Tyga,2291154,2019-04-19--2019-04-26,us,5IaHrVsrferBYDm0bDyABy
87,Space Cadet (feat. Gunna),Metro Boomin,2289736,2019-04-19--2019-04-26,us,1fewSx2d5KIZ04wsooEBOz
88,I Fall Apart,Post Malone,2260314,2019-04-19--2019-04-26,us,75ZvA4QfFiZvzhj2xkaWAh
89,Money,Cardi B,2258505,2019-04-19--2019-04-26,us,2GGMabyHXnJmjY6CXhhB2e
90,ocean eyes,Billie Eilish,2250836,2019-04-19--2019-04-26,us,2uIX8YMNjGMD7441kqyyNU
91,Psycho (feat. Ty Dolla $ign),Post Malone,2229097,2019-04-19--2019-04-26,us,3swc6WTsr7rl9DqQKQA55C
92,MIA (feat. Drake),Bad Bunny,2211917,2019-04-19--2019-04-26,us,116H0KvKr2Zl4RPuVBruDO
93,Youngblood,5 Seconds of Summer,2181892,2019-04-19--2019-04-26,us,2iUXsYOEPhVqEBwsqP70rE
94,Truth Hurts,Lizzo,2180800,2019-04-19--2019-04-26,us,5Qel1sTrU4LM8HlJSPT2jd
95,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2172752,2019-04-19--2019-04-26,us,5JEx7HbmvHQQswJCsoo9rA
96,SLOW DANCING IN THE DARK,Joji,2169492,2019-04-19--2019-04-26,us,0rKtyWc8bvkriBthvHKY8d
97,Who Do You Love,The Chainsmokers,2166922,2019-04-19--2019-04-26,us,7ql71hBakyMi0Lxiq3Mugs
98,Sixteen,Ellie Goulding,2161856,2019-04-19--2019-04-26,us,4PkIDTPGedm0enzdvilLNd
99,Red Room,Offset,2158680,2019-04-19--2019-04-26,us,4TWflhgevIGo448fWc6mQq
100,I Like It,Cardi B,2146741,2019-04-19--2019-04-26,us,58q2HKrzhC3ozto2nDdN4z
101,CHopstix (with Travis Scott),ScHoolboy Q,2146482,2019-04-19--2019-04-26,us,01DOm09B2AbiTARAbXVI6g
102,Yes Indeed,Lil Baby,2130698,2019-04-19--2019-04-26,us,6vN77lE9LK6HP2DewaN6HZ
103,Bohemian Rhapsody - Remastered 2011,Queen,2130086,2019-04-19--2019-04-26,us,4u7EnebtmKWzUH433cf5Qv
104,Cool,Jonas Brothers,2129053,2019-04-19--2019-04-26,us,3QmolSZqjjLksTUvZJ6pPS
105,Make Believe,Juice WRLD,2127145,2019-04-19--2019-04-26,us,6eiztdXRkooWsBt2xToMWI
106,Nonstop,Drake,2126136,2019-04-19--2019-04-26,us,0TlLq3lA83rQOYtrqBqSct
107,Project Dreams,Marshmello,2107848,2019-04-19--2019-04-26,us,6GSkLS2y4ZnnZsuRAj975K
108,8,Billie Eilish,2092228,2019-04-19--2019-04-26,us,6X29iaaazwho3ab7GNue5r
109,Ric Flair Drip (& Metro Boomin),Offset,2060069,2019-04-19--2019-04-26,us,7sO5G9EABYOXQKNPNiE9NR
110,I Like Me Better,Lauv,2057296,2019-04-19--2019-04-26,us,2P91MQbaiQOfbiz9VqhqKQ
111,Noticed,Lil Mosey,2050265,2019-04-19--2019-04-26,us,6JQvHMSaR8flFsN53ypOfP
112,bellyache,Billie Eilish,2036267,2019-04-19--2019-04-26,us,51NFxnQvaosfDDutk0tams
113,Worth It,YK Osiris,2031068,2019-04-19--2019-04-26,us,4XiGKQqbmnMVxDzUj6j3f2
114,The Bones,Maren Morris,2025382,2019-04-19--2019-04-26,us,3npzogdOEiVsieXmmhBepL
115,Juice,Lizzo,2020271,2019-04-19--2019-04-26,us,0k664IuFwVP557Gnx7RhIl
116,Tequila,Dan + Shay,2019212,2019-04-19--2019-04-26,us,42fw0rxRO2xbesF6mJfd4Y
117,Sorry,Beyoncé,2018715,2019-04-19--2019-04-26,us,0lnIJmgcUpEpe4AZACjayW
118,Nights Like This (feat. Ty Dolla $ign),Kehlani,2015769,2019-04-19--2019-04-26,us,6ZRuF2n1CQxyxxAAWsKJOy
119,Wow. - Remix,Post Malone,2015567,2019-04-19--2019-04-26,us,0fcq51a3gOI6gPvzc0YLsk
120,All Girls Are The Same,Juice WRLD,2007503,2019-04-19--2019-04-26,us,4VXIryQMWpIdGgYR4TrjT1
121,XO Tour Llif3,Lil Uzi Vert,2006708,2019-04-19--2019-04-26,us,7GX5flRQZVHRAGd6B4TmDO
122,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2003819,2019-04-19--2019-04-26,us,4e4fqjx0Izh4svvTef1z7e
